Id,Address,Xcoord,Ycoord,Tract,BlockGroup,Block
8610,611 N DAVIS ST,31.5853969,-84.1648942,800.0,1.0,8.0
8611,612 N DAVIS ST,31.585212,-84.1647296,800.0,1.0,13.0
8612,606 N DAVIS ST,31.585044899999996,-84.1647193,800.0,1.0,13.0
8613,600 N DAVIS ST,31.5848228,-84.1647193,800.0,1.0,13.0
8614,699 W TIFT AVE,31.5845958,-84.1648509,800.0,1.0,12.0
8615,697 W TIFT AVE,31.584595,-84.1647858,800.0,1.0,12.0
8616,695 W TIFT AVE,31.5849653,-84.16472519999999,800.0,1.0,13.0
8617,693 W TIFT AVE,31.5849659,-84.16466009999999,800.0,1.0,13.0
8618,691 W TIFT AVE,31.584966499999997,-84.1645949,800.0,1.0,13.0
8619,689 W TIFT AVE,31.584967100000004,-84.1645298,800.0,1.0,13.0
8620,687 W TIFT AVE,31.584967699999996,-84.16446459999999,800.0,1.0,13.0
8621,683 W TIFT AVE,31.584968800000002,-84.1643343,800.0,1.0,13.0
8622,681 W TIFT AVE,31.584969399999995,-84.1642691,800.0,1.0,13.0
8623,679 W TIFT AVE,31.584970000000002,-84.164204,800.0,1.0,13.0
8624,677 W TIFT AVE,31.584970600000002,-84.16413879999999,800.0,1.0,13.0
8625,675 W TIFT AVE,31.5849712,-84.1640737,800.0,1.0,13.0
8626,673 W TIFT AVE,31.584773699999996,-84.1640061,800.0,1.0,13.0
8627,671 W TIFT AVE,31.5849721,-84.16397590000001,800.0,1.0,13.0
8628,669 W TIFT AVE,31.584972399999998,-84.1639433,800.0,1.0,13.0
8629,667 W TIFT AVE,31.584972600000004,-84.1639106,800.0,1.0,13.0
8630,665 W TIFT AVE,31.5849729,-84.163878,800.0,1.0,13.0
8631,663 W TIFT AVE,31.5849732,-84.1638454,800.0,1.0,13.0
8632,661 W TIFT AVE,31.5849735,-84.1638127,800.0,1.0,13.0
8633,1304 S MADISON ST,31.561316100000003,-84.1617522,1403.0,1.0,56.0
8634,657 W TIFT AVE,31.584974100000004,-84.1637475,800.0,1.0,13.0
8635,655 W TIFT AVE,31.5849744,-84.1637148,800.0,1.0,13.0
8636,653 W TIFT AVE,31.584974699999997,-84.16368220000001,800.0,1.0,13.0
8637,651 W TIFT AVE,31.584975,-84.1636496,800.0,1.0,13.0
8638,647 W TIFT AVE,31.5849756,-84.1635843,800.0,1.0,13.0
8639,645 W TIFT AVE,31.584975899999996,-84.16355159999999,800.0,1.0,13.0
8640,643 W TIFT AVE,31.5849762,-84.163519,800.0,1.0,13.0
8641,641 W TIFT AVE,31.5849765,-84.16348640000001,800.0,1.0,13.0
8642,639 W TIFT AVE,31.5849768,-84.1634537,800.0,1.0,13.0
8644,635 W TIFT AVE,31.5849778,-84.1633419,800.0,1.0,13.0
8645,633 W TIFT AVE,31.5849785,-84.1632627,800.0,1.0,13.0
8646,631 W TIFT AVE,31.584979200000003,-84.16318340000001,800.0,1.0,13.0
8647,629 W TIFT AVE,31.5849799,-84.1631042,800.0,1.0,13.0
8648,627 W TIFT AVE,31.584980600000005,-84.163025,800.0,1.0,13.0
8649,625 W TIFT AVE,31.584981300000003,-84.16294570000001,800.0,1.0,13.0
8650,621 W TIFT AVE,31.584982699999998,-84.1627873,800.0,1.0,13.0
8652,617 W TIFT AVE,31.5849818,-84.1626205,800.0,1.0,13.0
8653,615 W TIFT AVE,31.584981199999998,-84.1625412,800.0,1.0,13.0
8654,613 W TIFT AVE,31.584980600000005,-84.162462,800.0,1.0,13.0
8655,611 W TIFT AVE,31.584979999999998,-84.1623828,800.0,1.0,13.0
8656,609 W TIFT AVE,31.584979399999998,-84.16230350000001,800.0,1.0,13.0
8657,607 W TIFT AVE,31.584978800000002,-84.1622243,800.0,1.0,13.0
8658,605 W TIFT AVE,31.584976,-84.16211340000001,800.0,1.0,13.0
8659,603 W TIFT AVE,31.5846016,-84.16207,800.0,1.0,13.0
8660,601 W TIFT AVE,31.584596100000002,-84.161991,800.0,1.0,13.0
8661,601 N MADISON ST,31.5846539,-84.1621717,800.0,1.0,13.0
8662,603 N MADISON ST,31.5847826,-84.1621693,800.0,1.0,13.0
8663,605 N MADISON ST,31.584911199999997,-84.1621668,800.0,1.0,13.0
8664,607 N MADISON ST,31.585039799999997,-84.1621645,800.0,1.0,13.0
8665,609 N MADISON ST,31.585138800000003,-84.1621625,800.0,1.0,13.0
8666,611 N MADISON ST,31.585237899999996,-84.16216059999999,800.0,1.0,13.0
8672,512 PARK LN,31.5870956,-84.1602795,800.0,2.0,29.0
8674,514 W 1ST AVE,31.5878251,-84.1609234,800.0,2.0,20.0
8678,532 ODOM AVE,31.5614826,-84.16150490000001,1403.0,1.0,56.0
8692,705 W SOCIETY AVE,31.5864709,-84.16525379999999,800.0,1.0,6.0
8696,731 W SOCIETY AVE,31.5867312,-84.16717270000001,800.0,1.0,6.0
8718,802 N DAVIS ST,31.587666100000003,-84.1647743,800.0,1.0,4.0
8729,525 W 1ST AVE,31.5880976,-84.1614615,800.0,2.0,11.0
8739,406 1ST AVE,31.5878099,-84.1568923,800.0,2.0,16.0
8740,406 W 1ST AVE,31.5878099,-84.1568923,800.0,2.0,16.0
8758,400 W 2ND AVE,31.5886506,-84.15614620000001,800.0,2.0,9.0
8772,812 N MADISON ST,31.5878952,-84.1619386,800.0,2.0,11.0
8778,901 N MADISON ST,31.589236800000002,-84.1626334,800.0,1.0,0.0
8788,436 ODOM AVE,31.561461100000002,-84.1587563,1403.0,1.0,57.0
8789,620 2ND AVE,31.588611600000004,-84.1640187,800.0,1.0,4.0
8805,726 W 2ND AVE,31.5886826,-84.16728549999999,800.0,1.0,3.0
8808,810 N VAN BUREN ST,31.5884267,-84.16762779999999,800.0,1.0,3.0
8836,718 N CLEVELAND ST,31.5877344,-84.17376540000001,900.0,1.0,8.0
8850,901 ROSEDALE AVE,31.587021999999997,-84.17081590000001,900.0,1.0,11.0
8855,802 N HARDING ST,31.5873303,-84.17064140000001,900.0,1.0,7.0
8856,833 ROSEDALE AVE,31.587283199999998,-84.17056679999999,900.0,1.0,7.0
8872,806 W 1ST AVE,31.5880401,-84.16844640000001,900.0,1.0,7.0
8884,830 W 1ST AVE,31.588054200000002,-84.170574,900.0,1.0,7.0
8885,812 N HARDING ST,31.5879424,-84.17057220000001,900.0,1.0,7.0
8901,714 N CLEVELAND ST,31.587717200000004,-84.1737662,900.0,1.0,8.0
8902,802 N CLEVELAND ST,31.5881723,-84.173815,900.0,1.0,5.0
8903,800 N CLEVELAND ST,31.588081,-84.173827,900.0,1.0,8.0
8922,811 W 1ST AVE,31.588345299999997,-84.1690459,900.0,1.0,6.0
8941,907 N HARDING ST,31.588728000000003,-84.171001,900.0,1.0,5.0
8948,914 2ND AVE,31.588894500000002,-84.1721776,900.0,1.0,5.0
8969,901 N HARDING ST,31.5887172,-84.17100129999999,900.0,1.0,5.0
8976,812 W 3RD AVE,31.5901158,-84.169585,900.0,1.0,0.0
8994,917 W 3RD AVE,31.5905891,-84.1725,700.0,1.0,64.0
9009,904 N VAN BUREN ST,31.588633899999998,-84.1676077,800.0,1.0,3.0
9014,713 2ND AVE,31.5891498,-84.1660792,800.0,1.0,2.0
9045,1012 N VAN BUREN ST,31.5913522,-84.16721070000001,700.0,1.0,78.0
9046,1015 N MCKINLEY ST,31.5916451,-84.16624399999999,700.0,1.0,78.0
9048,1014 N MCKINLEY ST,31.591536600000005,-84.16573580000001,700.0,1.0,65.0
9049,1010 N MCKINLEY ST,31.591263399999995,-84.1656671,700.0,1.0,65.0
9077,606 W 3RD AVE,31.589886100000005,-84.1627412,800.0,1.0,0.0
9078,1001 N MADISON ST,31.5902347,-84.16201099999999,700.0,1.0,77.0
9079,913 N MADISON ST,31.589869899999997,-84.1622726,800.0,1.0,0.0
9081,600 W 3RD AVE,31.589904399999998,-84.1620801,800.0,1.0,0.0
9082,917 N MADISON ST,31.5900076,-84.1623496,800.0,1.0,0.0
9085,904 N MADISON ST,31.589238399999996,-84.16169040000001,800.0,2.0,12.0
9088,530 W 3RD AVE,31.5899602,-84.1611503,800.0,2.0,12.0
9100,1217 N MADISON ST,31.5944893,-84.16237029999999,700.0,1.0,70.0
9111,523 5TH AVE,31.593187699999998,-84.1611546,700.0,1.0,74.0
9130,1005 N MONROE ST,31.5906845,-84.1594183,700.0,1.0,77.0
9147,510 W 3RD AVE,31.5899603,-84.1604042,800.0,2.0,12.0
9150,405 W 2ND AVE,31.5891211,-84.1565047,11300.0,1.0,173.0
9156,622 4TH AVE,31.591489799999998,-84.1638127,700.0,1.0,66.0
9217,1217 RAWSON DR,31.594471000000002,-84.16373320000001,700.0,1.0,51.0
9224,1233 RAWSON,31.594965000000002,-84.16516800000001,700.0,1.0,51.0
9226,1224 RAWSON DR,31.595353000000003,-84.16391,700.0,1.0,28.0
9231,1408 N DAVIS ST,31.5956435,-84.1655405,700.0,1.0,44.0
9232,1410 N DAVIS ST,31.5963722,-84.1649936,700.0,1.0,28.0
9247,1505 PALMYRA RD,31.5970623,-84.163944,700.0,1.0,28.0
9248,1513 PALMYRA RD,31.597175399999994,-84.1640463,700.0,1.0,27.0
9249,1515 PALMYRA RD,31.5972048,-84.1640732,700.0,1.0,27.0
9250,1511 PALMYRA RD,31.597145899999997,-84.1640194,700.0,1.0,27.0
9251,1517 PALMYRA RD,31.5972342,-84.1641001,700.0,1.0,27.0
9252,1519 PALMYRA RD,31.5972636,-84.1641271,700.0,1.0,27.0
9253,1521 PALMYRA RD,31.597293,-84.16415400000001,700.0,1.0,27.0
9255,622 9TH AVE,31.5981592,-84.16534300000001,700.0,1.0,27.0
9256,624 9TH AVE,31.5981593,-84.16534820000001,700.0,1.0,27.0
9257,626 9TH AVE,31.598159399999997,-84.16535350000001,700.0,1.0,27.0
9258,1518 N DAVIS ST,31.5975093,-84.1652708,700.0,1.0,27.0
9259,1516 N DAVIS ST,31.597489399999997,-84.16527049999999,700.0,1.0,27.0
9260,1512 N DAVIS ST,31.5974497,-84.16526970000001,700.0,1.0,27.0
9261,1510 N DAVIS ST,31.5974298,-84.16526929999999,700.0,1.0,27.0
9272,806 5TH AVE,31.5922168,-84.1682159,700.0,1.0,57.0
9279,728 6TH AVE,31.594162400000002,-84.16715699999999,700.0,1.0,48.0
9309,1001 4TH AVE,31.5921082,-84.1739699,700.0,1.0,62.0
9311,1100 N CLEVELAND ST,31.59202,-84.1734961,700.0,1.0,63.0
9313,919 4TH AVE,31.591956800000002,-84.17308409999998,700.0,1.0,63.0
9322,916 5TH AVE,31.593041499999998,-84.17289609999999,700.0,1.0,58.0
9327,1107 N CLEVELAND ST,31.5918223,-84.1737321,700.0,1.0,63.0
9332,1008 5TH AVE,31.5927668,-84.17495550000001,700.0,1.0,61.0
9365,1007 6TH AVE,31.594721999999997,-84.1748249,700.0,1.0,39.0
9415,1014 7TH AVE,31.595499800000002,-84.17548520000001,700.0,1.0,38.0
9416,1310 N SLAPPEY BLVD,31.5955118,-84.17575440000002,700.0,1.0,38.0
9417,1308 N SLAPPEY BLVD,31.5948519,-84.1759656,700.0,1.0,39.0
9437,1402 N HARDING ST,31.5958037,-84.17079709999999,700.0,1.0,30.0
9455,1417 N DAVIS ST,31.596603,-84.16580079999999,700.0,1.0,29.0
9488,1408 N SLAPPEY BLVD,31.596436800000003,-84.175956,700.0,1.0,35.0
9503,8TH AVE,31.597130100000005,-84.1693977,700.0,1.0,24.0
9532,100 N HARDING ST,31.576886699999996,-84.17161429999999,11400.0,2.0,69.0
9539,922 9TH AVE,31.5982745,-84.17344279999999,700.0,1.0,23.0
9540,1510 N CLEVELAND ST,31.597928399999997,-84.1734961,700.0,1.0,23.0
9588,1613 PALMYRA RD,31.599458000000002,-84.1661204,700.0,1.0,14.0
9677,802 MCINTOSH RD,31.6019456,-84.1688675,700.0,1.0,8.0
9714,2005 MCINTOSH RD,31.6034282,-84.1733771,700.0,1.0,4.0
9716,909 11TH AVE,31.601409000000004,-84.1718892,700.0,1.0,5.0
9724,925 11TH AVE,31.6013952,-84.1735373,700.0,1.0,5.0
9770,PALMYRA RD,31.607675399999994,-84.173135,11300.0,1.0,176.0
9771,801 11TH AVE,31.601091600000004,-84.16789659999999,700.0,1.0,7.0
9789,529 DORSETT AVE,31.562972,-84.161121,1403.0,1.0,46.0
9835,2302 N SLAPPEY BLVD,31.607327,-84.17472140000001,700.0,1.0,0.0
9836,2304 N SLAPPEY BLVD,31.607713800000003,-84.1742583,700.0,1.0,0.0
9837,2226 N SLAPPEY BLVD,31.607042,-84.17483299999999,700.0,1.0,0.0
9838,2228 N SLAPPEY BLVD,31.607080600000003,-84.1747792,700.0,1.0,0.0
9839,2310 N SLAPPEY BLVD,31.6080896,-84.17438179999999,700.0,1.0,0.0
9841,2314 N SLAPPEY BLVD,31.6075287,-84.1747178,700.0,1.0,0.0
9850,2202 PALMYRA RD,31.607887400000003,-84.17300159999999,11300.0,1.0,176.0
9852,2210 PALMYRA RD,31.608226000000002,-84.1730738,11300.0,1.0,176.0
9853,2212 PALMYRA RD,31.608187599999997,-84.17317249999999,11300.0,1.0,176.0
9854,2214 PALMYRA RD,31.6082253,-84.1732296,11300.0,1.0,176.0
9855,2216 PALMYRA RD,31.608227399999997,-84.1732881,11300.0,1.0,176.0
9856,2218 PALMYRA RD,31.6084102,-84.173218,11300.0,1.0,176.0
9857,2222 PALMYRA RD,31.608642200000002,-84.17344770000001,11300.0,1.0,176.0
9859,2228 PALMYRA RD,31.6086053,-84.1734722,11300.0,1.0,176.0
9860,2230 PALMYRA RD,31.608506,-84.17385990000001,11300.0,1.0,176.0
9861,2232 PALMYRA RD,31.608651899999998,-84.1736702,11300.0,1.0,176.0
9862,2234 PALMYRA RD,31.608653399999998,-84.1735916,11300.0,1.0,176.0
9863,2236 PALMYRA RD,31.6087511,-84.17356120000001,11300.0,1.0,176.0
9864,2238 PALMYRA RD,31.608561199999997,-84.17390959999999,11300.0,1.0,176.0
9949,941 STUART AVE,31.6116661,-84.174903,11300.0,1.0,95.0
9952,2412 N SLAPPEY BLVD,31.6098087,-84.1754776,700.0,1.0,0.0
9953,2322 N SLAPPEY BLVD,31.608874699999998,-84.1753708,700.0,1.0,0.0
9955,2406 N SLAPPEY BLVD,31.609251300000004,-84.1753502,700.0,1.0,0.0
9968,2606 N SLAPPEY BLVD,31.614380800000003,-84.1755267,11300.0,1.0,84.0
9971,526 HOLLOWAY AVE,31.5634855,-84.1609062,1403.0,1.0,46.0
9975,2412 CARDINAL DR,31.611189500000002,-84.1715801,11300.0,1.0,84.0
9978,522 HOLLOWAY AVE,31.563561100000005,-84.1606863,1403.0,1.0,46.0
9990,907 20TH AVE,31.614739899999996,-84.17578590000001,11300.0,1.0,84.0
9997,709 21ST AVE,31.615611199999996,-84.169685,11300.0,1.0,79.0
9998,1003 21ST AVE,31.6168292,-84.1739905,11300.0,1.0,79.0
9999,819 21ST AVE,31.616360600000004,-84.1726833,11300.0,1.0,79.0
10000,815 21ST AVE,31.616433699999998,-84.1725503,11300.0,1.0,79.0
10001,817 21ST AVE,31.6164537,-84.1725908,11300.0,1.0,79.0
10002,811 21ST AVE,31.6159127,-84.1719098,11300.0,1.0,79.0
10003,807 21ST AVE,31.616253000000004,-84.1715801,11300.0,1.0,79.0
10004,805 21ST AVE,31.615793800000002,-84.1712505,11300.0,1.0,79.0
10005,798 21ST AVE,31.615270799999998,-84.1695199,11300.0,1.0,79.0
10006,800 21ST AVE,31.6175024,-84.1765135,11300.0,1.0,55.0
10007,802 21ST AVE,31.615297100000003,-84.1700968,11300.0,1.0,79.0
10008,804 21ST AVE,31.615227,-84.1705088,11300.0,1.0,79.0
10009,808 21ST AVE,31.615315000000002,-84.171305,11300.0,1.0,79.0
10010,796 21ST AVE,31.617518100000005,-84.17651219999999,11300.0,1.0,55.0
10011,794 21ST AVE,31.617518100000005,-84.17651219999999,11300.0,1.0,55.0
10012,801 21ST AVE,31.6160978,-84.1706118,11300.0,1.0,79.0
10013,803 21ST AVE,31.615997999999998,-84.1709,11300.0,1.0,79.0
10015,2610 RHODES ST,31.615042,-84.1678804,11300.0,1.0,79.0
10018,1000 N MONROE ST,31.5902285,-84.1590421,700.0,1.0,77.0
10020,418 W 3RD AVE,31.5902287,-84.1565906,11300.0,1.0,169.0
10021,425 W 3RD AVE,31.5893157,-84.158517,11300.0,1.0,174.0
10023,910 N MONROE ST,31.5890151,-84.1590319,11300.0,1.0,174.0
10036,316 5TH AVE,31.5925962,-84.1552379,11300.0,1.0,161.0
10044,900 N JEFFERSON ST,31.588851300000005,-84.1560608,800.0,2.0,8.0
10047,304 W 2ND AVE,31.588837199999997,-84.15455809999999,800.0,2.0,8.0
10049,308 W 2ND AVE,31.588543599999998,-84.1547242,800.0,2.0,8.0
10050,320 W 2ND AVE,31.588546899999997,-84.15530229999999,800.0,2.0,8.0
10059,313 W SOCIETY AVE,31.586498,-84.15512199999999,800.0,2.0,15.0
10064,909 N JEFFERSON ST,31.5889714,-84.1562216,11300.0,1.0,173.0
10086,716 N WASHINGTON ST,31.587315999999998,-84.15114399999999,800.0,2.0,5.0
10096,309 4TH AVE,31.592049,-84.15477920000001,11300.0,1.0,161.0
10097,904 N WASHINGTON ST,31.589136699999997,-84.1510367,800.0,2.0,5.0
10098,917 N FRONT ST,31.58612,-84.149039,800.0,2.0,32.0
10099,105 3RD AVE,31.5902455,-84.150352,11300.0,1.0,126.0
10100,1000 N WASHINGTON ST,31.590248499999998,-84.15148640000001,11300.0,1.0,126.0
10115,213 4TH AVENUE ALY,31.591962,-84.1527162,11300.0,1.0,162.0
10117,206 W 4TH AVE,31.5921346,-84.15203249999999,11300.0,1.0,162.0
10118,204 W 4TH AVE,31.5921316,-84.1522031,11300.0,1.0,162.0
10119,1102 N WASHINGTON ST,31.5916404,-84.1511635,11300.0,1.0,126.0
10124,1109 N JACKSON ST,31.5923402,-84.15380809999999,11300.0,1.0,161.0
10125,1206 N JACKSON ST,31.5936238,-84.1536618,11300.0,1.0,159.0
10140,1303 N WASHINGTON ST,31.594560700000002,-84.1523137,11300.0,1.0,125.0
10148,202 6TH AVENUE ALY,31.5941227,-84.15239659999999,11300.0,1.0,159.0
10149,1331 N WASHINGTON ST,31.5955532,-84.1528015,11300.0,1.0,125.0
10150,202 7TH AVE,31.5955174,-84.15277640000001,11300.0,1.0,125.0
10151,213 7TH AVE,31.5961716,-84.1534254,11300.0,1.0,106.0
10160,337 5TH AVE,31.5933684,-84.1553725,11300.0,1.0,160.0
10161,1300 N JEFFERSON ST,31.594369399999994,-84.1561011,11300.0,1.0,124.0
10163,1301 N MONROE ST,31.594225199999997,-84.1589747,11300.0,1.0,119.0
10164,500 5TH AVE,31.592670399999996,-84.1591131,11300.0,1.0,167.0
10165,1302 N MONROE ST,31.594020299999997,-84.15789670000001,11300.0,1.0,120.0
10167,1313 N JEFFERSON ST,31.5946446,-84.156102,11300.0,1.0,124.0
10171,1410 N JACKSON ST,31.5964179,-84.1533186,11300.0,1.0,106.0
10173,1508 N JACKSON ST,31.5976817,-84.1534906,11300.0,1.0,106.0
10175,1516 N JEFFERSON ST,31.597614,-84.1558233,11300.0,1.0,106.0
10177,401 11TH AVE,31.600111,-84.15658,11300.0,1.0,105.0
10178,411 11TH AVE,31.5990553,-84.15653950000001,11300.0,1.0,109.0
10179,408 HODGES AVE,31.6013843,-84.15670659999999,11300.0,1.0,102.0
10181,415 HODGES AVE,31.602696299999998,-84.1574921,11300.0,1.0,89.0
10183,420 HODGES AVE,31.6020969,-84.1578425,11300.0,1.0,102.0
10184,419 HODGES AVE,31.6029332,-84.15805590000001,11300.0,1.0,89.0
10187,1906 N MONROE ST,31.600365999999998,-84.1582486,11300.0,1.0,104.0
10189,1304 N WASHINGTON ST,31.594430600000003,-84.15205870000001,11300.0,1.0,126.0
10190,115 7TH AVE,31.596400399999997,-84.15215390000002,11300.0,1.0,129.0
10191,118 7TH AVE,31.5963595,-84.1515223,11300.0,1.0,153.0
10192,1400 N FRONT ST,31.58612,-84.149039,800.0,2.0,32.0
10193,51 8TH AVE,31.597130100000005,-84.1693977,700.0,1.0,24.0
10194,100 8TH AVE,31.597130100000005,-84.1693977,700.0,1.0,24.0
10196,1415 BOX BOTTOM LN,31.596676300000002,-84.1513203,11300.0,1.0,130.0
10197,1417 BOX BOTTOM LN,31.596685700000002,-84.15132,11300.0,1.0,130.0
10198,1422 BOX BOTTOM LN,31.596709000000004,-84.15110859999999,11300.0,1.0,130.0
10199,1418 N WASHINGTON ST,31.597057500000002,-84.1516142,11300.0,1.0,130.0
10209,105 GEORGIA POWER RD,31.605485700000003,-84.148762,11300.0,1.0,64.0
10250,100 HILLSIDE DR,31.6074212,-84.1500687,11300.0,1.0,64.0
10277,2505 JEWEL ST,31.609219399999997,-84.1521457,11300.0,1.0,62.0
10285,2507 LAKESHORE DR,31.6095272,-84.15023740000001,11300.0,1.0,63.0
10293,411 PHILEMA RD,31.612907699999997,-84.14483320000001,11300.0,1.0,181.0
10295,2501 CRUSOE VILLAGE CT,31.60885,-84.146389,,,
10299,798 PHILEMA RD,31.6161691,-84.1392306,11300.0,1.0,15.0
10300,798 RIVER POINTE DR,31.613149300000003,-84.1313677,11300.0,1.0,14.0
10359,904 OAKHILL LN,31.616615999999997,-84.129582,11300.0,1.0,14.0
10360,918 OAKHILL LN,31.6182913,-84.12681590000001,11300.0,1.0,14.0
10361,914 OAKHILL LN,31.6171532,-84.1276612,11300.0,1.0,14.0
10362,912 OAKHILL LN,31.616921,-84.128114,11300.0,1.0,14.0
10363,908 OAKHILL LN,31.616788,-84.128904,11300.0,1.0,14.0
10379,2500 N JEFFERSON ST,31.6086291,-84.15392159999999,11300.0,1.0,62.0
10387,1950 N MONROE ST,31.600863800000003,-84.1582459,11300.0,1.0,104.0
10391,2203 N MONROE ST,31.6043901,-84.16054,11300.0,1.0,90.0
10396,2320 N MONROE ST,31.606823600000002,-84.1595729,11300.0,1.0,84.0
10397,2400 N MONROE ST,31.607104,-84.15957409999999,11300.0,1.0,84.0
10405,2224 PACE ST,31.6097971,-84.16296209999999,11300.0,1.0,84.0
10406,559 16TH AVE,31.609445,-84.16215600000001,11300.0,1.0,84.0
10407,2216 PACE ST,31.608047600000003,-84.1626378,11300.0,1.0,84.0
10414,566 16TH AVE,31.608742100000004,-84.1639103,11300.0,1.0,88.0
10419,2301 N DAVIS ST,31.608857,-84.1644713,11300.0,1.0,86.0
10435,620 16TH AVE,31.6088307,-84.1676587,11300.0,1.0,88.0
10449,503 7TH AVE,31.596047,-84.1595059,11300.0,1.0,116.0
10455,530 7TH AVE,31.595722,-84.1590489,11300.0,1.0,120.0
10466,1505 N MONROE ST,31.597179999999998,-84.15926809999999,11300.0,1.0,115.0
10467,1503 N MONROE ST,31.597096999999998,-84.1592666,11300.0,1.0,115.0
10522,529 10TH AVE,31.599019199999997,-84.1618552,11300.0,1.0,110.0
10524,200 COTTON AVE,31.567186199999995,-84.1513808,1403.0,1.0,12.0
10675,115 LOCKETT STATION RD,31.585057199999998,-84.2515186,10402.0,1.0,7.0
10676,117 LOCKETT STATION RD,31.584971600000003,-84.2515202,10402.0,1.0,7.0
10757,630 LOCKETT STATION RD,31.5648081,-84.2516349,10402.0,1.0,8.0
10759,INDIAN CREEK DR,31.5712407,-84.2574417,10402.0,1.0,11.0
10780,107 EMBLETON CT,31.5821837,-84.254272,10402.0,1.0,7.0
10782,3931 RODNOR FOREST LN,31.582165000000003,-84.25475440000001,10402.0,1.0,7.0
10847,609 ARROWHEAD DR,31.5684314,-84.2584061,10402.0,1.0,8.0
10849,611 ARROWHEAD DR,31.5681494,-84.2588072,10402.0,1.0,8.0
10850,613 ARROWHEAD DR,31.5682512,-84.2590952,10402.0,1.0,8.0
10851,615 ARROWHEAD DR,31.568353000000002,-84.2593833,10402.0,1.0,8.0
10852,617 ARROWHEAD DR,31.56819,-84.25971240000001,10402.0,1.0,8.0
10853,619 ARROWHEAD DR,31.5680641,-84.259877,10402.0,1.0,8.0
10854,618 ARROWHEAD DR,31.5675994,-84.2594244,10402.0,1.0,8.0
10855,620 ARROWHEAD DR,31.567664100000002,-84.259877,10402.0,1.0,8.0
10856,612 ARROWHEAD DR,31.567645799999998,-84.25847809999999,10402.0,1.0,8.0
10857,610 ARROWHEAD DR,31.5677662,-84.2581901,10402.0,1.0,8.0
10859,608 ARROWHEAD DR,31.568018100000003,-84.25786090000001,10402.0,1.0,8.0
10945,607 ARROWHEAD DR,31.568777299999997,-84.2579432,10402.0,1.0,10.0
10949,600 ARROWHEAD DR,31.569273600000002,-84.2571203,10402.0,1.0,10.0
10950,602 ARROWHEAD DR,31.568957,-84.2569969,10402.0,1.0,10.0
10951,604 ARROWHEAD DR,31.568745899999996,-84.2572438,10402.0,1.0,10.0
10952,606 ARROWHEAD DR,31.568532899999997,-84.25744949999999,10402.0,1.0,10.0
10994,3517 BROOKHOLLOW DR,31.561412400000002,-84.2621809,10402.0,1.0,8.0
11075,1608 WHISPERWOOD ST,31.587119199999997,-84.23055529999999,501.0,1.0,23.0
11262,2100 S MADISON ST,31.5529065,-84.1607417,1403.0,2.0,12.0
11767,631 HEARD AVE,31.553720399999996,-84.1637715,1403.0,2.0,10.0
11877,2816 STONEWATER DR,31.5890908,-84.2245245,501.0,1.0,10.0
11898,311 MEADOWLARK DR,31.584367600000004,-84.20898170000001,1000.0,2.0,8.0
11922,464 KINGSWOOD CT,31.5889184,-84.2149488,502.0,1.0,16.0
11949,450 KINGSWOOD CT,31.5882342,-84.21504559999998,502.0,1.0,16.0
11955,405 KINGSWOOD CT,31.586349100000003,-84.2156738,502.0,1.0,14.0
11991,416 N WESTOVER BLVD,31.603100899999998,-84.2199547,502.0,3.0,2.0
11993,2729 WESTGATE DR,31.599913,-84.2161774,502.0,3.0,11.0
12005,2909 GILLIONVILLE RD,31.585686300000003,-84.226668,501.0,1.0,23.0
12008,3015 GILLIONVILLE RD,31.5856585,-84.2281878,10402.0,1.0,4.0
12010,3212 GILLIONVILLE RD,31.5853571,-84.2348361,10402.0,1.0,4.0
12011,3210 GILLIONVILLE RD,31.585122499999997,-84.2347564,10402.0,1.0,4.0
12024,1702 BEATTIE RD,31.5901583,-84.2363789,501.0,1.0,17.0
12062,2006 OLD DOMINION RD,31.591359100000002,-84.2477591,10401.0,2.0,6.0
12063,2010 OLD DOMINION RD,31.5920006,-84.2476974,10401.0,2.0,6.0
12064,2016 OLD DOMINION RD,31.5934917,-84.2477591,10401.0,2.0,6.0
12065,2015 OLD DOMINION RD,31.5926549,-84.2489113,10401.0,2.0,7.0
12067,2003 OLD DOMINION RD,31.590495500000003,-84.2488084,10401.0,2.0,7.0
12068,2007 OLD DOMINION RD,31.591322100000003,-84.2489113,10401.0,2.0,7.0
12069,2011 OLD DOMINION RD,31.5920135,-84.24897299999999,10401.0,2.0,7.0
12070,2019 OLD DOMINION RD,31.593536100000005,-84.24874670000001,10401.0,2.0,7.0
12071,1913 OLD DOMINION RD,31.5887229,-84.2484175,10401.0,2.0,7.0
12072,1911 OLD DOMINION RD,31.588200899999997,-84.24866440000001,10401.0,2.0,7.0
12073,1909 OLD DOMINION RD,31.5875927,-84.2484792,10401.0,2.0,7.0
12091,4508 GILLIONVILLE RD,31.582634000000002,-84.273987,10402.0,1.0,43.0
12142,505 BYRON PLANTATION RD,31.604108,-84.27794540000001,10403.0,1.0,230.0
12155,100 HIDDEN LAKES DR,31.584243,-84.29457430000001,10403.0,1.0,10.0
12209,3129 WAX MYRTLE CT,31.587156,-84.23684899999999,501.0,1.0,24.0
12210,3127 WAX MYRTLE CT,31.587155,-84.236728,501.0,1.0,24.0
12211,3123 WAX MYRTLE CT,31.5881092,-84.2372439,501.0,1.0,24.0
